id,colser_id,container_type,container_number,folder_number,folder_title,folder_title_japanese,production_date,sequence_no,item_id,subjecttype_id,language,no_of_duplicates,notes_on_original_container,item_descriptions,item_date,notes,physical_descriptions,dimensions,av_specifications,separated_material
1864,26,Manuscript Box,112,533,May 1977,"",1977/05/14-1977/05/28,8064,19770514NA4,14,Japanese,"","","""""Kikimono hisabisa no kyōen: bunraku 'Imoseyama onna teikin' tōshi"""" [n.p.] 聞きもの、久々の共演　文楽「妹背山婦女庭訓」通し",[? May 1977],"",Photocopy,"","",""
1865,33,Manuscript Box,130,916,"Typescripts, """"Bunraku: The Traditional Puppet Theater of Japan""""","","",8745,"",15,English,"","","",[1979?],"","2 items; typescripts","","",""
1866,33,Manuscript Box,130,911,"Typescripts, """"An Art of Three""""","","",8740,"",15,English,"","","",[n.d.],"","3 items; typescripts","","",""
1867,25,Manuscript Box,108,472,Letters and Envelopes,"","",7923,r.ndL01,27,Japanese,"","","Letter of announcement of the assumption of his new name, Yoshida Tamamatsu, by Kiritake Monya",Nov. 1972,"","","","",""
1868,32,Manuscript Box,130,908,"Yoshida, Tamao",吉田玉男,"",8737,"",37,Japanese,"","","",April 1977 [p.m. 22 April 1977],"","2 items; letter, envelope","","",""
1871,25,Manuscript Box,108,476,Postcards (1 of 2),"","",7935,r.ndPC04,26,English/Japanese,"","","""""A Scene from 'Sonezaki Shinju'""""",[n.d.],"","","","",""
1872,25,Manuscript Box,108,476,Postcards (1 of 2),"","",7936,r.ndPC05,26,English/Japanese,"","","""""Kokusenya Kassen""""",[n.d.],"","","","",""
1873,25,Manuscript Box,109,477,Postcards (2 of 2),"","",7940a,r.ndPC10,16,"",1,"",[puppet],[n.d.],"","","","",""
1874,33,Manuscript Box,134,981,"Research Materials, """"Chikamatsu on the Art of the Puppet Stage"""" by Hozumi Ikan, translated by Donald Keene","","",8811,"",28,English,"","","",[n.d.],"Includes Adachi's handwritten and typed notes. See also Series 8.4, Typescripts, """"Chikamatsu"""" (Box 130, Folder 920)","2 item; photocopied book excerpts","","",""
1875,31,Manuscript Box,127,805,"Lectures, The America-Japan Society, """"An Evening of Bunraku with Barbara Curtis Adachi""""","","",8634,"",41,English,"","","",8 May 1985,"","4 items; flier, photocopied newspaper article, flashcard, typescript","","",""
1876,34,Manuscript Box,139,1071,"Tours, """"Warrior Ant""""","","",8905,"",41,English/Japanese,"","","",1986-1988,"","17 items; correspondence, photocopied newspaper and magazine articles","","",""
1877,31,Manuscript Box,127,807,"Lectures, Backstage Tour","","",8636,"",13,English,"","","",[n.d.],"","1 item; hand-written manuscript","","",""
1878,31,Manuscript Box,127,820,"Lectures, The Japan Society (San Francisco)","","",8649,"",15,English,"","","",20 Sept. 1988,"See also Series 8.2.5, Typescript, """"Talk misc."""" """"TALK 88"""" (Box 129, Folder 858).","3 items; letter, typescripts","","",""
1879,31,Manuscript Box,127,822,"Lectures, The Japanese American Cultural and Community Center (JACCC), """"Backstage at Bunraku""""","","",8651,"",37,English,"","","",21 Sept. 1988,"See also Series 8.2.5, Typescript, """"Talk misc."""" """"TALK 88.""""","2 items; letter, flier","","",""
1880,31,Manuscript Box,127,819,"Lectures, The Japan-America Society of Washington","","",8648,"",37,English,"","","",7 Oct. 1988,"See also Series 8.2.5, Typescript, """"Talk misc."""" """"TALK 88"""" (Box 129, Folder 858).","1 item; letter","","",""
1881,33,Manuscript Box,131,952,"Research Notes, """"Hands of Japan"""" Miscellaneous","","",8781,"",13,English,"","","",[n.d.],"","4 items; typescript, photocopied envelope, notes","","",""
1882,33,Manuscript Box,131,950,"Research Notes, Geza","","",8779,"",13,English,"","","",[n.d.],"See also 8.2.1, Research Notes, """"Geza"""" (Box 121, Folder 689).","1 item; notebook","","",""
1883,33,Manuscript Box,132,955,"Research Notes, """"Index Plays""""","","",8784,"",13,English/Japanese,"","","",[ca. 1971-1984],"","1 item; notebook","","",""
1884,33,Manuscript Box,133,973,"Research Notes, """"Yukahon, Jōen shiryōshū""""",床本、上演資料集,"",8803,"",13,English/Japanese,"","","",[ca. 1968-1990],"","2 items; notebooks","","",""
1885,33,Manuscript Box,131,954,"Research Notes, """"Index""""","","",8783,"",13,English/Japanese,"","","",[n.d.],"","1 item; notebook","","",""
1886,33,Manuscript Box,132,964,"Research Notes, """"Plays, dates, outlines""""","","",8793,"",13,English,"","","",[ca. 1970-1983],"","1 item; notebook, containing fliers, notes, newspaper articles","","","Adachi's notes on May 1979 Tsuruzawa Kanji tsuizen kōjō (removed to Series 8.1, Box 112, Folder 544); Adachi's notes on May 1980 Tsuruzawa Jūzō III intai kōjō (Box 113, Folder 551); photocopied handwritten flier for October 1983 performance (removed to Ser"
1887,33,Manuscript Box,132,963,"Research Notes, """"Plays, BCA's notes""""","","",8792,"",13,English,"","","",Dec. 1978-May 1979,"","1 item; notebook","","","Newspaper articles, """"Bunraku: dai ichibu"""" [n.p.], """"Bunraku: dai nibu"""" [n.p.] (removed to Series 8.5, Box 135, Folder 1016-1017); Yoshida Tamamatsu Kōenkai newsletter, no. 3 (removed Series 8.5, Box 135, Folder 1011); November 1988 performance flier (Ja"
1888,33,Manuscript Box,132,959,"Research Notes, """"Notes on Nat'l Theatre's Bunraku Book""""","","",8788,"",13,English,"","","",[ca. 1976],"See also Series 8.2.1, Research Materials (Book Excerpts), """"Bunraku no ningyō"""" (Box 120, Folder 676-678; Box 145, Folder 1143).","1 item; notebook","","",""
1889,33,Manuscript Box,131,947,"Research Notes, Bunraku (general), 1 of 2","","",8776,"",13,English,"","","",[n.d.],"","5 items; notes","","",""
1890,33,Manuscript Box,132,957,"Research Notes, """"Kokuritsu Gekijō kōen kiroku eigakai""""",国立劇場公演記録映画会,"",8786,"",13,English,"","","",1983,"","3 items; flier, notes","","",""
1891,33,Manuscript Box,132,961,"Research Notes, Performers' Awards","","",8790,"",13,English,"","","",[n.d.],"","2 items; notes","","",""
1892,33,Manuscript Box,132,962,"Research Notes, Plays","","",8791,"",13,English,"","","",[n.d.],"","4 items; notes","","",""
1893,33,Manuscript Box,132,965,"Research Notes, Puppets","","",8794,"",13,English,"","","",[n.d.],"","1 item; notes","","",""
1894,33,Manuscript Box,132,966,"Research Notes, Shamisen","","",8795,"",13,English,"","","",[n.d.],"","1 item; notes","","",""
1895,33,Manuscript Box,133,972,"Research Notes, Training","","",8802,"",13,English,"","","",[n.d.],"See also Series 8.5, Training Program (Box 139, Folder 1073).","1 item; notes","","",""
1896,26,Manuscript Box,114,597,December 1988,"",1988/12/06-1988/12/18,8323,19881206-1BN,13,English,"","","""""The League of the 47 Ronin"""" (Kanadehon Chūshingura)","","",8 pages,"","",""
1897,32,Manuscript Box,129,880,"Mochizuki, Haruo (geza musician)",望月春夫,"",8709,"",37,Japanese,"","","",Sept. 1985,"","1 item; postcard","","",""
1898,25,Oversize MB,143,1125,Calendar,"","",7911,r.nd.C07,32,Japanese,"","","",1988,"Photo by Miyake Seisuke (三宅晟介) and Moriguchi Mitsuru (森口ミツル), etc.","",10 in. x 13 1/4 in.,"",""
1899,25,Oversize MB,143,1126,Calendar,"","",7912,r.nd.C08,32,Japanese,"","","",1990,"Photo by Miyake Seisuke (三宅晟介) and Moriguchi Mitsuru (森口ミツル), etc.","",10 in. x 13 1/4 in.,"",""
1901,32,Manuscript Box,129,888,"Takezawa, Danshichi",竹澤団七,"",8717,"",37,Japanese,"","","",[p.m. 13 April 1981],"","2 items; letter, envelope","","",""
1902,26,Manuscript Box,113,562,December 1982,"",1982/12/07-1982/12/19 (12/17),8229,19821207NA,14,English,"","","Saitō Masakatsu, """"Bunraku for the Beginner"""" [n.p.]",[n.d.],"",Photocopy,"","",""
1903,31,Manuscript Box,128,837,"Lectures, Yokohama Bunraku Dōkōkai, """"Gaikokujin no tame no bunraku kōenkai""""",横浜文楽同好会「外国人のための文楽講演会」,"",8666,"",41,Japanese,"","","",5 Feb. 1983,"See also Series 8.5, Associations, Yokohama Bunraku Dōkōkai (Box 134, Folder 999-1010).","3 items; flier, photocopied newspaper articles","","",""
1904,31,Manuscript Box,128,828,"Lectures, Tokyo American Club, Women's Group February Luncheon","","",8657,"",14,English,"","","",Feb. 1979,"","1 item; photocopied newspaper article","","",""
1905,32,Manuscript Box,129,877,"Kurisaki, Midori",栗崎碧,"",8706,"",37,Japanese,"","","",April 1982,"See also Series 8.5, Motion Pictures: """"Sonezaki shinjū"""" directed by Kurisaki Midori (Box 136, Folder 1032).","6 items; letter, envelopes, note, ticket, business card","","","See also Kurisaki's movie ([1981]); and an article by Kurisaki in August 1990 performance program (Japanese), p. 24."
1906,30,Manuscript Box,126,798,"""""Looking at Bunraku & How to Appreciate Bunraku"""" for the Los Angeles Times","","",8627,"",15,English,"","","","9 Aug. 1988, [n.d.]","","7 items; typescripts, newsletter, synopsis","","",""
1907,34,Manuscript Box,139,1067,"Tours, Unites States (Hawaii), 2 of 2","","",8901,"",37,English,"","","",1992,"","27 items; letters, notes, typescripts, photocopied book excerpt","","","Typescript, """"Looking at Bunraku & How to Appreciate Bunraku,"""" [n.d.]; Postcard from Toyotake Rodayū, [p.m. 11 April 1992]."
1908,34,Manuscript Box,137,1042,"Tours, United States","","",8875,"",29,English,"","","",[1981?],"","1 item; typescript","","",""
1909,26,Manuscript Box,114,604,May 2003,"",2003/05/10-2003/05/25,8335,20030510NA1,14,Japanese,"","","Yamamoto Kenichi 山本健一, """"Kanransha: ningyo zukai 'Kanjuro' shumei 観覧車・人形遣い「勘十郎」襲名"""" [n.p.]",[n.d.],"",Photocopy,"","",""
1910,26,Manuscript Box,114,604,May 2003,"",2003/05/10-2003/05/25,8336,20030510NA2,14,Japanese,"","","Amano Michie 天野道映, """"Shin Kanjūrō azayakana debyū 新勘十郎、鮮やかなデビュー"""" [n.p.]",[n.d.],"",Photocopy,"","",""
1912,34,Manuscript Box,139,1061,"Tours, United States, 3 of 3","","",8895,"",13,English,"","","",1988,"","10 items; notes, pamphlets, typescripts, photocopied folder","","",""
1913,32,Manuscript Box,130,896,"Toyotake, Rodayū",豊竹呂大夫,"",8725,"",37,Japanese,"","","",[p.m. 11 April 1992],"","1 item; postcard","","",Separated from Bunraku US tour materials of 1992.
1914,32,Manuscript Box,129,869,"Heinrich, Amy","","",8698,"",37,English,"","","",17-26 Oct. 2000,"","1 item; postcard","","",""
1915,31,Manuscript Box,127,821,"Lectures, The Japan Society, """"An Insider's View of Bunraku""""","","",8650,"",15,English,"","","",9 March 1992,"Includes correspondence. See also Series 8.2.4, """"On the Nature of Bunraku: A Japanese Puppet Drama Primer"""" (Box 127, Folder 800); and Series 8.5, Tours, United States (New York) 1992 (Box 139, Folder 1063-1065).","7 items; typescripts, letters","","","See also Series 8.2.4, """"On the Nature of Bunraku: A Japanese Puppet Drama Primer."""""
1916,30,Manuscript Box,127,800,"""""On the Nature of Bunraku: A Japanese Puppet Drama Primer"""" for Japan Society (New York) Newsletter","","",8629,"",15,English,"","","",18 March 1992,"","1 item; typescript","","",""
1917,31,Manuscript Box,129,858,"Typescripts, """"Talk misc."""" """"TALK 88""""","","",8687,"",15,English,"","","","22 July 1988, [1988?]","","4 items; typescripts, photocopied envelope","","",""
1918,31,Manuscript Box,128,833,"Lectures, UNIMA Conference, Warsaw """"Bunraku: Traditional Puppet Theatre in Today's Japan"""" typescripts","","",8662,"",15,English,"","","",March 1991,"","14 items; typescripts, notes","","",""
1919,31,Manuscript Box,128,834,"Lectures, UNIMA Conference, Warsaw, correspondence, fliers","","",8663,"",41,English,"","","","Nov. 1989-March 1991, 1996",Includes Adachi's correspondence with UNIMA and its 1991 conference materials.,"16 items; typescripts, fliers, directories, correspondence, file folder","","",""
1920,32,Manuscript Box,129,885,"Staub, Nancy L.","","",8714,"",37,English,"","","",25 Aug. 1989,Includes Adachi's notes on Staub's manuscript.,"4 items; letter, typescripts","","",""
1921,30,Manuscript Box,126,797,"""""Looking at Bunraku: A Nineties View of a Traditional Japanese Dramatic Form"""" for An Interpretive Guide to Bunraku","","",8626,"",15,English,"","","",4 Feb. 1992,"Published for the 1992 Bunraku Puppet Theatre of Japan Artists-in-Residence Program at the University of Hawaii at Manoa.See also Series 8.5, Tours, Unites States (Hawaii), 1992 (Box 139, Folder 1066-1067).","2 items; typescripts","","",Separated from Bunraku US tour materials of 1992.
1922,26,Manuscript Box,114,605,Unidentified production,"","",8337,ndNA1,14,English,"","","""""Bunraku, Dance: Blend of Dances from Osaka"""" in Asahi Evening News Weekly",[n.d.],"",Photocopy,"","",""
1923,26,Manuscript Box,114,605,Unidentified production,"","",8338,ndNA2,14,English,"","","""""November Puppet Show"""" [n.p.]",[n.d.],"",Photocopy,"","",""
1925,26,Manuscript Box,114,594,July 1988,"",1988/07/03-1988/07/20,8320,19880703MA,40,English,"","","Dan Furst, """"Roll Over, Chikamatsu: July's Rock 'n' Roll Bunraku"""" in Kansai Time Out",July 1988,"","","","",""
1926,26,Manuscript Box,114,589,April 1987,"",1987/04/03-1987/04/19,8313,19870403NA2,14,Japanese,"","","Nozawa Kizaemon III, """"Tōshi kyōgen Ehon Taikōki 通し狂言絵本太功記"""" in Donna, no. 8.",Spring 1987,"","","","",""
1927,33,Manuscript Box,130,918,"Typescripts, """"Bunraku Unsual Scenes""""","","",8747,"",15,English,"","","",[n.d.],"","2 items; typescripts","","",""
1928,33,Manuscript Box,130,920,"Typescripts, """"Chikamatsu""""",近松,"",8749,"",15,English,"","","",[n.d.],"Adachi's notes """"Keene on Chikamatsu 23 Oct."""" """"Keene 10 Nov."""" and photocopied book excerpt """"Chikamatsu on the Art of the Puppet Stage"""" removed to Series 8.4, Research Notes (Box 132, Folder 956).","4 items; typescripts","","","Adachi's notes """"Keene on Chikamatsu 23 Oct."""" """"Keene 10 Nov."""" and photocopied book excerpt """"Chikamatsu on the Art of the Puppet Stage."""""
1929,33,Manuscript Box,130,923,"Typescripts, """"GNRL INTR""""","","",8752,"",15,English,"","","",11 Aug. 1988,"","1 item; typescript","","",""
1930,33,Manuscript Box,130,924,"Typescripts, """"GNRLNU""""","","",8753,"",15,English,"","","",[n.d.],"","1 item; typescript","","",""
1931,33,Manuscript Box,130,922,"Typescripts, """"Gestures"""" """"GESTURES KATAFURI""""","","",8751,"",15,English,"","","",[n.d.],"","3 items; typescripts, notes","","",""
1932,33,Manuscript Box,130,928,"Typescripts, """"Informal Tips to Theater Goers""""","","",8757,"",15,English,"","","",[n.d.],"","1 item; typescript","","",""
1933,33,Manuscript Box,131,931,"Typescripts, """"Look For""""","","",8760,"",15,English,"","","",[n.d.],"","2 items; typescript","","",""
1934,33,Manuscript Box,134,979,"Research Materials, Barthes, Roland, """"Image, Music, Text"""" (excerpted into a typescript by Adachi)","","",8809,"",29,English,"","","",c.1977,"","3 items; typescripts","","",""
1935,33,Manuscript Box,134,983,"Research Materials, Hironaga, Shuzaburo, """"The Bunraku Handbook""""","","",8813,"",28,English,"","","",1976,"","3 items; photocopied book excerpts","","",""
1936,33,Manuscript Box,134,992,"Research Materials, Unidentified publications","","",8822,"",28,English,"","","",[n.d.],"","5 items; photocopied book excerpts","","",""
1937,33,Manuscript Box,134,980,"Research Materials, Brandon, James R., """"Five Classic Plays""""","","",8810,"",15,English,"","","",1975,"","2 items; photocopied book excerpts","","",""
1938,33,Manuscript Box,134,991,"Research Materials, Stage diagrams","","",8821,"",41,English,"","","",[n.d.],"See also Series 8.4, Typescripts, """"Bunraku Stage"""" (Box 130, Folder 917) and Research Notes, """"Bunraku Stage"""" (Box 131, Folder 949).","5 items; photocopied printed materials","","",""
1939,33,Manuscript Box,134,984,"Research Materials, Jones, Stanleigh H., """"Experiment and Tradition: New Plays in the Bunraku Theatre"""" in Monumenta Nipponica","","",8814,"",28,English,"","","",Summer 1981,"","2 items; book excerpts","","",""
1940,33,Manuscript Box,134,985,"Research Materials, Jones, Stanleigh H,. """"Puccini among the Puppets: Madame Butterfly on the Japanese Puppet Stage"""" in Monumenta Nipponica","","",8815,"",28,English,"","","",Summer 1983,"","2 items; book excerpts","","",""
1941,33,Manuscript Box,134,988,"Research Materials, Press Michelle, """"Adam and Eve as Bunraku"""" in Japan Quarterly (excerpted into a typescript by Adachi)","","",8818,"",29,English,"","","",July- Sept. 1970,"","3 items; typescripts","","",""
1942,33,Manuscript Box,134,990,"Research Materials, Sontag, Susan, """"A Note on Bunraku"""" for the program for bunraku tour of US (excerpted into a typescript by Adachi)","","",8820,"",29,English,"","","",March 1983,"","3 items; typescripts","","",""
1943,33,Manuscript Box,131,945,"Research Notes, Baleen","","",8774,"",13,English,"","","","1988, [n.d.]","","3 items; note, magazine article clippings","","",""
1944,28,Manuscript Box,125,748,"Thank-you Letters, Adams, Faneuil, Jr.","","",8576,"",37,English,"","","",27 Jan. 1986,"","2 items; letter, envelope","","",""
1945,28,Manuscript Box,125,749,"Thank-you Letters, Grilli, Peter M.","","",8577,"",37,English,"","","",6 Nov. 1985,"","2 items; letter, envelope","","",""
1946,28,Manuscript Box,125,750,"Thank-you Letters, Kiritake, Kanjūrō",桐竹勘十郎,"",8578,"",37,Japanese,"","","",[p.m. 13 Nov.? 1985],"","2 items; letter, envelope","","",""
1947,28,Manuscript Box,125,751,"Thank-you Letters, Nozawa, Kinshi",野澤錦糸,"",8579,"",37,Japanese,"","","",[p.m. 11 Nov. 1985],"","1 item; postcard","","",""
1948,28,Manuscript Box,125,752,"Thank-you Letters, Mansfield, Mike","","",8580,"",37,English,"","","",10 Oct. 1985,"","2 items; letter, envelope","","",""
1949,28,Manuscript Box,125,753,"Thank-you Letters, Ōe, Minosuke",大江巳之助,"",8581,"",37,Japanese,"","","",6 Dec. 1985,"","3 items; letter, envelope, packing slip","","",""
1950,26,Manuscript Box,113,563,Feburuary 1983,"",1983/02/12-1983/02/27,8235,19830212NA2,14,English,"","","""""Osaka Bunraku Plans Tokyo Showing"""" [n.p.]",[n.d.],"",Photocopy,"","",""
1951,26,Manuscript Box,113,563,Feburuary 1983,"",1983/02/12-1983/02/27,8236,19830212NA3,14,English,"","","Yoshii Michiko, """"Bunraku Plays on Adultery"""" [n.p.]",[n.d.],"",Photocopy,"","",""
